key,day_of_month,avg_units,avg_values,num_observations
Amazon_BGPSH2,3,6.722222222222222,2335.6873854802266,18
Amazon_BGPSH2,4,5.894736842105263,2048.171270704728,19
Amazon_BGPSH2,5,5.529411764705882,1921.2363022532406,17
Amazon_BGPSH2,6,6.0,2084.745786758475,16
Amazon_BGPSH2,7,5.733333333333333,1992.090397966102,15
Amazon_BGPSH2,8,5.0,1737.288137651332,14
Amazon_BGPSH2,9,4.5,1563.5593256991529,16
Amazon_BGPSH2,10,5.533333333333333,1922.5988717740115,15
Amazon_BGPSH2,11,5.928571428571429,2059.9273607748187,14
Amazon_BGPSH2,12,6.066666666666666,2107.9096062372887,15
Amazon_BGPSH2,13,6.916666666666667,2403.248587570622,12
Amazon_BGPSH2,14,7.0,2432.203387092569,13
Amazon_BGPSH2,15,5.625,1954.4491562076275,16
Amazon_BGPSH2,16,8.266666666666667,2872.316385423729,15
Amazon_BGPSH2,17,4.642857142857143,1613.1961300968526,14
Amazon_BGPSH2,18,5.066666666666666,1760.4519835028252,15
Amazon_BGPSH2,19,4.294117647058823,1492.0239304885347,17
Amazon_BGPSH2,20,5.0,1737.2881425536727,15
Amazon_BGPSH2,21,5.75,1997.8813575423733,16
Amazon_BGPSH2,22,5.071428571428571,1762.1065384503636,14
Amazon_BGPSH2,23,5.705882352941177,1982.5523491126626,17
Amazon_BGPSH2,24,5.4375,1889.3008482627124,16
Amazon_BGPSH2,25,5.933333333333334,2061.5819226214694,15
Amazon_BGPSH2,26,5.3125,1845.8686448728818,16
Amazon_BGPSH2,27,5.0,1737.2881365133176,14
Amazon_BGPSH2,28,4.9375,1715.5720363135597,16
Amazon_BGPSH2,29,6.785714285714286,2357.7481858595647,14
Amazon_BGPSH2,30,5.857142857142857,2035.1089597578696,14
Amazon_BGPSH2,31,4.5,1563.5593236440682,8
Amazon_BMBB4T,1,32.81818181818182,3073.2280408320494,11
Amazon_BMBB4T,2,30.90909090909091,2894.4530375963022,11
Amazon_BMBB4T,3,35.90909090909091,3362.6733032357474,11
Amazon_BMBB4T,4,39.18181818181818,3669.144811248074,11
Amazon_BMBB4T,5,33.27272727272727,3115.7934992295836,11
Amazon_BMBB4T,6,30.363636363636363,2843.3743605546993,11
Amazon_BMBB4T,7,30.666666666666668,2871.7514466101693,12
Amazon_BMBB4T,8,40.416666666666664,3784.781086440678,12
Amazon_BMBB4T,9,33.75,3160.487299435028,12
Amazon_BMBB4T,10,40.666666666666664,3808.1920485875708,12
Amazon_BMBB4T,11,35.666666666666664,3339.971787711864,12
Amazon_BMBB4T,12,45.333333333333336,4245.197763418079,12
Amazon_BMBB4T,13,41.083333333333336,3847.210363841808,12
Amazon_BMBB4T,14,32.583333333333336,3051.2358823446325,12
Amazon_BMBB4T,15,35.416666666666664,3316.5606831920904,12
Amazon_BMBB4T,16,44.416666666666664,4159.357390112994,12
Amazon_BMBB4T,17,33.333333333333336,3121.4689221751414,12
Amazon_BMBB4T,18,36.333333333333336,3402.40107019774,12
Amazon_BMBB4T,19,36.90909090909091,3456.3173684129433,11
Amazon_BMBB4T,20,35.166666666666664,3293.149711440678,12
Amazon_BMBB4T,21,29.0,2715.678002824859,12
Amazon_BMBB4T,22,31.166666666666668,2918.5734761864405,12
Amazon_BMBB4T,23,29.90909090909091,2800.8089174114025,11
Amazon_BMBB4T,24,30.09090909090909,2817.835082280432,11
Amazon_BMBB4T,25,32.0,2996.6102044067798,11
Amazon_BMBB4T,26,29.272727272727273,2741.2172038520803,11
Amazon_BMBB4T,27,34.25,3207.3093371468926,12
Amazon_BMBB4T,28,38.333333333333336,3589.6892262711867,12
Amazon_BMBB4T,29,32.90909090909091,3081.741130662558,11
Amazon_BMBB4T,30,32.18181818181818,3013.6363590138676,11
Amazon_BMBB4T,31,33.857142857142854,3170.5206084745764,7
Amazon_BMBBA4,1,106.9090909090909,9857.380600200308,22
Amazon_BMBBA4,2,121.52173913043478,11204.716281518055,23
Amazon_BMBBA4,3,119.17391304347827,10988.238813728813,23
Amazon_BMBBA4,4,117.8695652173913,10867.973529351511,23
Amazon_BMBBA4,5,126.56521739130434,11669.742058142961,23
Amazon_BMBBA4,6,119.54545454545455,11022.49618651772,22
Amazon_BMBBA4,7,108.95652173913044,10046.160704804715,23
Amazon_BMBBA4,8,118.08695652173913,10888.017722269713,23
Amazon_BMBBA4,9,106.21739130434783,9793.60354229919,23
Amazon_BMBBA4,10,125.77272727272727,11596.671803312789,22
Amazon_BMBBA4,11,112.0,10326.779657395993,22
Amazon_BMBBA4,12,107.54545454545455,9916.055426579353,22
Amazon_BMBBA4,13,99.63636363636364,9186.810525577812,22
Amazon_BMBBA4,14,104.04545454545455,9593.343600924498,22
Amazon_BMBBA4,15,93.5909090909091,8629.39909807396,22
Amazon_BMBBA4,16,95.30434782608695,8787.383922918201,23
Amazon_BMBBA4,17,97.18181818181819,8960.493117334361,22
Amazon_BMBBA4,18,97.22727272727273,8964.684132126347,22
Amazon_BMBBA4,19,104.27272727272727,9614.29900770416,22
Amazon_BMBBA4,20,96.68181818181819,8914.391248305084,22
Amazon_BMBBA4,21,96.77272727272727,8922.773519491526,22
Amazon_BMBBA4,22,101.45454545454545,9354.45295531587,22
Amazon_BMBBA4,23,90.19047619047619,8315.867658514931,21
Amazon_BMBBA4,24,92.80952380952381,8557.352668280872,21
Amazon_BMBBA4,25,91.71428571428571,8456.367987489912,21
Amazon_BMBBA4,26,92.52380952380952,8531.008889669087,21
Amazon_BMBBA4,27,89.95454545454545,8294.114012095532,22
Amazon_BMBBA4,28,102.95454545454545,9492.758086825885,22
Amazon_BMBBA4,29,90.76190476190476,8368.555331234867,21
Amazon_BMBBA4,30,93.1,8584.135600305084,20
Amazon_BMBBA4,31,100.07692307692308,9227.431612777054,13
Amazon_BMBD4T,1,14.181818181818182,1328.0431575808936,11
Amazon_BMBD4T,2,18.8,1760.508501515254,10
Amazon_BMBD4T,3,17.363636363636363,1626.0015214175655,11
Amazon_BMBD4T,4,19.5,1826.0593047355935,10
Amazon_BMBD4T,5,24.555555555555557,2299.4821419962336,9
Amazon_BMBD4T,6,18.333333333333332,1716.807863265537,9
Amazon_BMBD4T,7,16.2,1517.033889898305,10
Amazon_BMBD4T,8,16.363636363636363,1532.3574831432975,11
Amazon_BMBD4T,9,18.9,1769.8728603389832,10
Amazon_BMBD4T,10,21.9,2050.805097457627,10
Amazon_BMBD4T,11,25.3,2369.194924576271,10
Amazon_BMBD4T,12,20.2,1891.6101477966101,10
Amazon_BMBD4T,13,19.7,1844.788130338983,10
Amazon_BMBD4T,14,18.7,1751.144047118644,10
Amazon_BMBD4T,15,22.1,2069.53389079661,10
Amazon_BMBD4T,16,25.8,2416.0169549152542,10
Amazon_BMBD4T,17,24.6,2303.6440210169494,10
Amazon_BMBD4T,18,18.8,1760.5084438983054,10
Amazon_BMBD4T,19,17.363636363636363,1626.0015215254236,11
Amazon_BMBD4T,20,18.272727272727273,1711.1324822342067,11
Amazon_BMBD4T,21,16.818181818181817,1574.9229346687214,11
Amazon_BMBD4T,22,18.545454545454547,1736.67177990755,11
Amazon_BMBD4T,23,18.3,1713.6864342372883,10
Amazon_BMBD4T,24,22.11111111111111,2070.574381864407,9
Amazon_BMBD4T,25,17.8,1666.8643937966103,10
Amazon_BMBD4T,26,15.545454545454545,1455.7395952850538,11
Amazon_BMBD4T,27,16.5,1545.1270874293787,12
Amazon_BMBD4T,28,21.25,1989.936488460452,12
Amazon_BMBD4T,29,20.90909090909091,1958.012297072419,11
Amazon_BMBD4T,30,15.272727272727273,1430.2002884899846,11
Amazon_BMBD4T,31,17.714285714285715,1658.8377853995157,7
Amazon_BMBN4T,1,17.545454545454547,1643.0277077041603,11
Amazon_BMBN4T,2,16.454545454545453,1540.8705460708784,11
Amazon_BMBN4T,3,18.09090909090909,1694.1063369799695,11
Amazon_BMBN4T,4,23.545454545454547,2204.8921086286596,11
Amazon_BMBN4T,5,12.363636363636363,1157.7811995993836,11
Amazon_BMBN4T,6,21.272727272727273,1992.0646949768875,11
Amazon_BMBN4T,7,17.583333333333332,1646.574868177966,12
Amazon_BMBN4T,8,19.75,1849.470334180791,12
Amazon_BMBN4T,9,18.636363636363637,1745.1849057010784,11
Amazon_BMBN4T,10,20.818181818181817,1949.4991898305086,11
Amazon_BMBN4T,11,17.5,1638.7711742937854,12
Amazon_BMBN4T,12,16.5,1545.1270995762713,12
Amazon_BMBN4T,13,19.5,1826.0593221751415,12
Amazon_BMBN4T,14,16.5,1545.1271114406782,12
Amazon_BMBN4T,15,23.333333333333332,2185.028232725989,12
Amazon_BMBN4T,16,23.272727272727273,2179.3528382126347,11
Amazon_BMBN4T,17,17.333333333333332,1623.1638298305086,12
Amazon_BMBN4T,18,18.833333333333332,1763.6299195903955,12
Amazon_BMBN4T,19,14.416666666666666,1350.0352763276835,12
Amazon_BMBN4T,20,16.25,1521.7160972740114,12
Amazon_BMBN4T,21,18.25,1709.0042146892656,12
Amazon_BMBN4T,22,16.5,1545.127084096045,12
Amazon_BMBN4T,23,14.636363636363637,1370.608640631741,11
Amazon_BMBN4T,24,16.272727272727273,1523.8443855161786,11
Amazon_BMBN4T,25,16.636363636363637,1557.896752650231,11
Amazon_BMBN4T,26,16.727272727272727,1566.4098155624038,11
Amazon_BMBN4T,27,21.5,2013.347413658192,12
Amazon_BMBN4T,28,22.272727272727273,2085.708753466872,11
Amazon_BMBN4T,29,17.454545454545453,1634.5146125423728,11
Amazon_BMBN4T,30,17.363636363636363,1626.0015450539292,11
Amazon_BMBN4T,31,19.571428571428573,1832.7481544794189,7
Amazon_BMBNA4,1,60.95454545454545,5620.215760862866,22
Amazon_BMBNA4,2,66.3913043478261,6121.503325865881,23
Amazon_BMBNA4,3,71.34782608695652,6578.511421002211,23
Amazon_BMBNA4,4,72.30434782608695,6666.706045173176,23
Amazon_BMBNA4,5,65.73913043478261,6061.370747826088,23
Amazon_BMBNA4,6,61.26086956521739,5648.459837730287,23
Amazon_BMBNA4,7,60.47826086956522,5576.300655490051,23
Amazon_BMBNA4,8,66.95652173913044,6173.618270154752,23
Amazon_BMBNA4,9,64.91304347826087,5985.202649837877,23
Amazon_BMBNA4,10,66.18181818181819,6102.1879872881345,22
Amazon_BMBNA4,11,54.21739130434783,4999.027329852616,23
Amazon_BMBNA4,12,54.34782608695652,5011.05384532056,23
Amazon_BMBNA4,13,56.5,5209.491495701078,22
Amazon_BMBNA4,14,53.857142857142854,4965.811066311541,21
Amazon_BMBNA4,15,57.523809523809526,5303.890233494753,21
Amazon_BMBNA4,16,50.608695652173914,4666.293299778924,23
Amazon_BMBNA4,17,58.95238095238095,5435.609350605327,21
Amazon_BMBNA4,18,51.40909090909091,4740.092454876733,22
Amazon_BMBNA4,19,56.63636363636363,5222.064711633282,22
Amazon_BMBNA4,20,51.27272727272727,4727.519271802774,22
Amazon_BMBNA4,21,53.54545454545455,4937.072401001541,22
Amazon_BMBNA4,22,53.72727272727273,4953.8366614791985,22
Amazon_BMBNA4,23,50.76190476190476,4680.419707554479,21
Amazon_BMBNA4,24,45.61904761904762,4206.2308260855525,21
Amazon_BMBNA4,25,46.523809523809526,4289.652950201776,21
Amazon_BMBNA4,26,49.523809523809526,4566.263142211461,21
Amazon_BMBNA4,27,57.72727272727273,5322.650172342065,22
Amazon_BMBNA4,28,60.36363636363637,5565.731838828968,22
Amazon_BMBNA4,29,48.095238095238095,4434.543993785311,21
Amazon_BMBNA4,30,53.5,4932.881404067796,20
Amazon_BMBNA4,31,56.15384615384615,5177.5748990873535,13
Amazon_CEBP2E,1,318.0416666666667,103838.92890677966,24
Amazon_CEBP2E,2,315.84,102844.28273288136,25
Amazon_CEBP2E,3,327.0,106556.3995138983,25
Amazon_CEBP2E,4,363.56,118542.11122033898,25
Amazon_CEBP2E,5,341.96,111473.1751938983,25
Amazon_CEBP2E,6,285.96,93053.16742508474,25
Amazon_CEBP2E,7,283.32,92067.22423118644,25
Amazon_CEBP2E,8,271.76,88404.55915728815,25
Amazon_CEBP2E,9,270.6,88167.87462983052,25
Amazon_CEBP2E,10,286.6,93433.30145559322,25
Amazon_CEBP2E,11,274.64,89481.50758372882,25
Amazon_CEBP2E,12,267.16,87010.35182576271,25
Amazon_CEBP2E,13,272.24,88605.48765898305,25
Amazon_CEBP2E,14,321.48,104835.87390169493,25
Amazon_CEBP2E,15,289.92,94454.05454644068,25
Amazon_CEBP2E,16,309.88,101082.53662779661,25
Amazon_CEBP2E,17,261.6,85087.55573966102,25
Amazon_CEBP2E,18,290.64,94334.5834101695,25
Amazon_CEBP2E,19,247.92,80305.90165627119,25
Amazon_CEBP2E,20,247.2,79919.3905240678,25
Amazon_CEBP2E,21,232.44,75273.4372861017,25
Amazon_CEBP2E,22,269.64,87625.09818508475,25
Amazon_CEBP2E,23,233.5,75811.65182556497,24
Amazon_CEBP2E,24,243.66666666666666,79264.1951292373,24
Amazon_CEBP2E,25,213.125,69300.76314124295,24
Amazon_CEBP2E,26,195.0,63290.37153177967,24
Amazon_CEBP2E,27,251.08,81676.12953762712,25
Amazon_CEBP2E,28,286.28,93348.21337694915,25
Amazon_CEBP2E,29,292.7083333333333,95270.37088206214,24
Amazon_CEBP2E,30,330.4347826086956,107694.98088430362,23
Amazon_CEBP2E,31,263.0,85654.52494576272,15
Amazon_CEBP3E,1,129.69230769230768,65285.78879269883,13
Amazon_CEBP3E,2,125.07692307692308,62962.45102346806,13
Amazon_CEBP3E,3,105.0,52855.93096870926,13
Amazon_CEBP3E,4,107.23076923076923,53978.87801694916,13
Amazon_CEBP3E,5,101.23076923076923,50958.53935723599,13
Amazon_CEBP3E,6,107.92307692307692,54327.3792803129,13
Amazon_CEBP3E,7,107.53846153846153,54133.76885788787,13
Amazon_CEBP3E,8,108.46153846153847,54598.434379400256,13
Amazon_CEBP3E,9,101.76923076923077,51229.59536636245,13
Amazon_CEBP3E,10,105.07692307692308,52894.653830508476,13
Amazon_CEBP3E,11,112.53846153846153,56650.71707301173,13
Amazon_CEBP3E,12,110.84615384615384,55798.82682398958,13
Amazon_CEBP3E,13,141.92307692307693,71442.63444719688,13
Amazon_CEBP3E,14,142.53846153846155,71752.41316427641,13
Amazon_CEBP3E,15,124.92307692307692,62885.00685919166,13
Amazon_CEBP3E,16,120.46153846153847,60639.112986962195,13
Amazon_CEBP3E,17,116.38461538461539,58586.832092568446,13
Amazon_CEBP3E,18,116.6923076923077,58741.72135071708,13
Amazon_CEBP3E,19,122.84615384615384,61839.504852672755,13
Amazon_CEBP3E,20,126.15384615384616,63504.562598435456,13
Amazon_CEBP3E,21,151.23076923076923,76128.03160495438,13
Amazon_CEBP3E,22,174.30769230769232,87744.71924511081,13
Amazon_CEBP3E,23,175.33333333333334,88261.01560310734,12
Amazon_CEBP3E,24,202.5,101936.4378601695,12
Amazon_CEBP3E,25,202.25,101810.59703672316,12
Amazon_CEBP3E,26,159.25,80164.83153531073,12
Amazon_CEBP3E,27,180.35714285714286,90789.95184987893,14
Amazon_CEBP3E,28,164.21428571428572,82663.80225544794,14
Amazon_CEBP3E,29,136.92307692307693,68925.68439895698,13
Amazon_CEBP3E,30,144.6153846153846,72797.91379009126,13
Amazon_CEBP3E,31,113.75,57260.59340677966,8
Amazon_CEBR1,1,50.40909090909091,8527.118761633283,22
Amazon_CEBR1,2,49.083333333333336,8279.237316525425,24
Amazon_CEBR1,3,49.30434782608695,8335.280041120117,23
Amazon_CEBR1,4,60.583333333333336,10220.021012711864,24
Amazon_CEBR1,5,53.77272727272727,9111.979794298923,22
Amazon_CEBR1,6,57.47826086956522,9715.457005674283,23
Amazon_CEBR1,7,66.75,11342.002007556497,24
Amazon_CEBR1,8,88.9090909090909,15125.962813867489,22
Amazon_CEBR1,9,76.36363636363636,13002.503789676424,22
Amazon_CEBR1,10,73.20833333333333,12449.364566031074,24
Amazon_CEBR1,11,69.6086956521739,11759.856297052322,23
Amazon_CEBR1,12,83.54545454545455,14171.880064483821,22
Amazon_CEBR1,13,62.81818181818182,10566.67953294299,22
Amazon_CEBR1,14,69.80952380952381,11787.167025907991,21
Amazon_CEBR1,15,60.35,10143.87713322034,20
Amazon_CEBR1,16,62.61904761904762,10509.806293623891,21
Amazon_CEBR1,17,57.78260869565217,9744.6390348563,23
Amazon_CEBR1,18,69.61904761904762,11712.167152058111,21
Amazon_CEBR1,19,61.476190476190474,10368.34158966909,21
Amazon_CEBR1,20,67.0,11309.200787271993,21
Amazon_CEBR1,21,76.22727272727273,12867.815745300462,22
Amazon_CEBR1,22,92.28571428571429,15648.84970895884,21
Amazon_CEBR1,23,85.33333333333333,14497.699723809525,21
Amazon_CEBR1,24,67.55,11386.143948898305,20
Amazon_CEBR1,25,53.35,9033.559203983052,20
Amazon_CEBR1,26,41.27272727272727,6994.241200693375,22
Amazon_CEBR1,27,44.95238095238095,7589.346207021792,21
Amazon_CEBR1,28,66.38095238095238,11276.331446166263,21
Amazon_CEBR1,29,38.40909090909091,6479.410659630201,22
Amazon_CEBR1,30,34.666666666666664,5851.634376319613,21
Amazon_CEBR1,31,48.46153846153846,8176.271265580182,13
Amazon_CEBR5,1,179.75,16028.071986581921,24
Amazon_CEBR5,2,192.48,17119.220402711864,25
Amazon_CEBR5,3,171.92,15295.42367661017,25
Amazon_CEBR5,4,172.84,15437.898094915254,25
Amazon_CEBR5,5,158.88,14168.440721355933,25
Amazon_CEBR5,6,175.0,15590.466144067797,24
Amazon_CEBR5,7,188.44,16886.135490847457,25
Amazon_CEBR5,8,178.72,16005.050752542373,25
Amazon_CEBR5,9,192.64,17319.66082305085,25
Amazon_CEBR5,10,181.68,16310.745884067797,25
Amazon_CEBR5,11,201.16666666666666,18081.038153954803,24
Amazon_CEBR5,12,196.16666666666666,17582.097415254237,24
Amazon_CEBR5,13,185.04347826086956,16585.335062638173,23
Amazon_CEBR5,14,203.6086956521739,18232.12979661017,23
Amazon_CEBR5,15,176.36,15818.949033898307,25
Amazon_CEBR5,16,170.20833333333334,15225.953370762712,24
Amazon_CEBR5,17,159.33333333333334,14273.834919491526,24
Amazon_CEBR5,18,165.24,14615.694921762713,25
Amazon_CEBR5,19,167.33333333333334,14864.618621045198,24
Amazon_CEBR5,20,160.8,14290.474661694916,25
Amazon_CEBR5,21,178.45833333333334,15844.067815677967,24
Amazon_CEBR5,22,205.3913043478261,18112.417057921888,23
Amazon_CEBR5,23,151.5,13375.423728389831,24
Amazon_CEBR5,24,145.875,12949.89405720339,24
Amazon_CEBR5,25,141.83333333333334,12627.012833333334,24
Amazon_CEBR5,26,141.875,12616.843199152543,24
Amazon_CEBR5,27,173.58333333333334,15473.19921822034,24
Amazon_CEBR5,28,180.0,16060.805161723163,24
Amazon_CEBR5,29,173.08333333333334,15452.860119350284,24
Amazon_CEBR5,30,175.69565217391303,15687.325036109065,23
Amazon_CEBR5,31,183.53333333333333,16287.457703954804,15
Amazon_CGFR1,1,340.8,25733.288172966106,20
Amazon_CGFR1,2,363.1,27417.12697754238,20
Amazon_CGFR1,3,326.95,24687.49574891526,20
Amazon_CGFR1,4,404.9,30573.381313355938,20
Amazon_CGFR1,5,388.15,29308.614438135603,20
Amazon_CGFR1,6,295.5,22312.754274237293,20
Amazon_CGFR1,7,268.05,20240.04678305085,20
Amazon_CGFR1,8,283.95,21440.631336525425,20
Amazon_CGFR1,9,285.04761904761904,21523.51091494754,21
Amazon_CGFR1,10,252.9047619047619,19096.452774753834,21
Amazon_CGFR1,11,288.5,21784.194905508477,20
Amazon_CGFR1,12,298.2857142857143,22523.099258611786,21
Amazon_CGFR1,13,325.85714285714283,24604.975809483458,21
Amazon_CGFR1,14,341.14285714285717,25759.17674826473,21
Amazon_CGFR1,15,311.55,23524.665158983054,20
Amazon_CGFR1,16,307.75,23237.733058389833,20
Amazon_CGFR1,17,273.35,20640.241552881358,20
Amazon_CGFR1,18,294.5238095238095,22239.04354069411,21
Amazon_CGFR1,19,316.1,23868.228789576275,20
Amazon_CGFR1,20,311.7,23535.991394745764,20
Amazon_CGFR1,21,293.55,22165.512846355934,20
Amazon_CGFR1,22,277.25,20934.724560338986,20
Amazon_CGFR1,23,278.36842105263156,21019.174904549513,19
Amazon_CGFR1,24,341.6842105263158,25800.05352729706,19
Amazon_CGFR1,25,325.36842105263156,24568.072990633365,19
Amazon_CGFR1,26,296.8421052631579,22414.094439901877,19
Amazon_CGFR1,27,306.05,23109.36862731356,20
Amazon_CGFR1,28,316.45,23894.65674788136,20
Amazon_CGFR1,29,380.45,28727.19919415254,20
Amazon_CGFR1,30,350.2,26443.06786033899,20
Amazon_CGFR1,31,265.0833333333333,20016.038334180794,12
Amazon_CGFR1FE,30,3.0,274.57626,1
Amazon_CGFR1FE,31,1.0,91.52542,1
Amazon_CGFR2,1,244.77777777777777,41337.07558568739,18
Amazon_CGFR2,2,277.55555555555554,47075.339315442565,18
Amazon_CGFR2,3,301.0,50981.94915065913,18
Amazon_CGFR2,4,334.55555555555554,56820.50859981167,18
Amazon_CGFR2,5,325.8333333333333,55416.356885122404,18
Amazon_CGFR2,6,349.52941176470586,59368.639519441684,17
Amazon_CGFR2,7,329.44444444444446,55848.43096892655,18
Amazon_CGFR2,8,349.5,59046.48333295669,18
Amazon_CGFR2,9,326.0,55055.97492024482,18
Amazon_CGFR2,10,284.8421052631579,47941.016457448706,19
Amazon_CGFR2,11,299.2105263157895,50127.14956824264,19
Amazon_CGFR2,12,284.36842105263156,47451.115394736844,19
Amazon_CGFR2,13,294.42105263157896,48967.06511489742,19
Amazon_CGFR2,14,317.63157894736844,52755.13372663694,19
Amazon_CGFR2,15,322.1578947368421,53625.107408831405,19
Amazon_CGFR2,16,307.4736842105263,51273.144912132026,19
Amazon_CGFR2,17,298.94736842105266,49937.836210579844,19
Amazon_CGFR2,18,286.63157894736844,47993.40326440678,19
Amazon_CGFR2,19,290.7368421052632,48825.80186779661,19
Amazon_CGFR2,20,313.0,52238.85776297948,19
Amazon_CGFR2,21,304.5263157894737,50733.746673113295,19
Amazon_CGFR2,22,295.94736842105266,49263.679880017844,19
Amazon_CGFR2,23,270.1666666666667,44786.821930320155,18
Amazon_CGFR2,24,279.5,46303.855857344635,18
Amazon_CGFR2,25,269.5,44650.677859698684,18
Amazon_CGFR2,26,230.61111111111111,38535.25461252354,18
Amazon_CGFR2,27,231.05263157894737,38845.677587421946,19
Amazon_CGFR2,28,256.05263157894734,42888.81351650312,19
Amazon_CGFR2,29,272.8888888888889,45162.45762410547,18
Amazon_CGFR2,30,233.55555555555554,38879.237595574385,18
Amazon_CGFR2,31,198.0,33417.17972835131,11
Amazon_CGFR4,1,395.6666666666667,124197.03355555555,9
Amazon_CGFR4,2,385.8888888888889,120747.88373333332,9
Amazon_CGFR4,3,392.3333333333333,123247.88488888888,9
Amazon_CGFR4,4,392.22222222222223,123599.57944444445,9
Amazon_CGFR4,5,392.6666666666667,123822.03388888888,9
Amazon_CGFR4,6,364.44444444444446,114764.8301111111,9
Amazon_CGFR4,7,356.55555555555554,112031.77663333334,9
Amazon_CGFR4,8,399.3333333333333,125557.20444444445,9
Amazon_CGFR4,9,343.8,107919.91545,10
Amazon_CGFR4,10,328.2,102969.91543000001,10
Amazon_CGFR4,11,278.2,87158.89811,10
Amazon_CGFR4,12,307.8,96441.10351,10
Amazon_CGFR4,13,357.7,112713.557,10
Amazon_CGFR4,14,362.2,114143.6456,10
Amazon_CGFR4,15,387.7,122199.78807000001,10
Amazon_CGFR4,16,331.9,104394.27883,10
Amazon_CGFR4,17,298.2,93752.5447,10
Amazon_CGFR4,18,259.4,81244.06886999999,10
Amazon_CGFR4,19,261.5,81947.67034,10
Amazon_CGFR4,20,260.0,81484.3208,10
Amazon_CGFR4,21,318.6,100395.7603,10
Amazon_CGFR4,22,299.3,94381.78034000001,10
Amazon_CGFR4,23,314.1111111111111,99074.153,9
Amazon_CGFR4,24,376.55555555555554,118847.45500000002,9
Amazon_CGFR4,25,408.8888888888889,128665.25288888888,9
Amazon_CGFR4,26,363.55555555555554,114580.5105111111,9
Amazon_CGFR4,27,397.1,124642.37187,10
Amazon_CGFR4,28,381.6,120047.0352,10
Amazon_CGFR4,29,456.4,143050.4238,10
Amazon_CGFR4,30,433.6,136285.16694,10
Amazon_CGFR4,31,396.1666666666667,125358.04966666667,6
Amazon_CGFR4F,30,4.0,1601.695,1
Amazon_CGFR4F,31,1.0,400.42374,1
Amazon_CSGP2E,1,1266.7916666666667,286862.2899152543,24
Amazon_CSGP2E,2,1442.44,326378.44150508475,25
Amazon_CSGP2E,3,1511.44,341408.7454983051,25
Amazon_CSGP2E,4,1499.24,337466.44197966106,25
Amazon_CSGP2E,5,1454.12,327954.2023118644,25
Amazon_CSGP2E,6,1416.72,318753.76064406784,25
Amazon_CSGP2E,7,1334.32,300521.5921627119,25
Amazon_CSGP2E,8,1247.48,280883.5921966102,25
Amazon_CSGP2E,9,1159.32,260908.78030508477,25
Amazon_CSGP2E,10,1065.32,240118.16957966104,25
Amazon_CSGP2E,11,932.32,210246.4060298305,25
Amazon_CSGP2E,12,901.0,204066.60987118643,25
Amazon_CSGP2E,13,1018.56,230629.42475254237,25
Amazon_CSGP2E,14,1001.28,226584.91409491526,25
Amazon_CSGP2E,15,1091.8,246646.98316610168,25
Amazon_CSGP2E,16,1103.64,249020.5428745763,25
Amazon_CSGP2E,17,1052.24,237106.98324338984,25
Amazon_CSGP2E,18,1012.44,228042.00047186442,25
Amazon_CSGP2E,19,955.56,214913.59355254236,25
Amazon_CSGP2E,20,982.32,220764.81349830507,25
Amazon_CSGP2E,21,1025.12,230534.54261694915,25
Amazon_CSGP2E,22,1099.72,247844.13492881358,25
Amazon_CSGP2E,23,1078.0833333333333,241688.45275141243,24
Amazon_CSGP2E,24,1045.9583333333333,234649.57674435028,24
Amazon_CSGP2E,25,949.8333333333334,213672.13973163845,24
Amazon_CSGP2E,26,1000.75,225335.59281779663,24
Amazon_CSGP2E,27,1179.56,267523.6259864407,25
Amazon_CSGP2E,28,1133.76,256633.6269220339,25
Amazon_CSGP2E,29,1138.75,257762.28885240117,24
